match_id,team,player,position,fpl_position,starter,minutes
M0017,Coventry City,Kaine Andrews,AM,MID,False,0
M0017,Coventry City,Haji Wright,ST,FWD,False,0
M0017,Coventry City,Brandon Thomas-Asante,RW,FWD,True,90
M0017,Coventry City,Ellis Simms,LW,FWD,False,0
M0017,Coventry City,Jahnoah Markelo,ST,FWD,False,0
M0017,Coventry City,Norman Bassette,ST,FWD,False,0
M0017,Crystal Palace,Dean Henderson,GK,GK,False,0
M0017,Crystal Palace,Walter Benítez,GK,GK,True,90
M0017,Crystal Palace,Remi Matthews,GK,GK,False,0
M0017,Crystal Palace,Maxence Lacroix,RB,DEF,False,0
M0017,Crystal Palace,Daniel Muñoz Mejía,CB,DEF,False,0
M0017,Crystal Palace,Chris Richards,CB,DEF,False,0
M0017,Crystal Palace,Jaydee Canvot,LB,DEF,True,90
M0017,Crystal Palace,Tyrick Mitchell,CB,DEF,False,0
M0017,Crystal Palace,Borna Sosa,RB,DEF,False,0
M0017,Crystal Palace,Chadi Riad Dnanou,LB,DEF,True,90
M0017,Crystal Palace,Oscar Mingueza,RB,DEF,True,90
M0017,Crystal Palace,Rio Cardines,CB,DEF,True,90
M0017,Crystal Palace,Ismaïla Sarr,DM,MID,False,0
M0017,Crystal Palace,Brennan Johnson,CM,MID,False,0
M0017,Crystal Palace,Adam Wharton,AM,MID,False,0
M0017,Crystal Palace,Yéremy Pino Santos,RW,MID,True,90
M0017,Crystal Palace,Will Hughes,LW,MID,False,0
M0017,Crystal Palace,Jefferson Lerma Solís,CM,MID,False,0
M0017,Crystal Palace,Daichi Kamada,AM,MID,True,90
M0017,Crystal Palace,Justin Devenny,DM,MID,False,0
M0017,Crystal Palace,Romain Esse,DM,MID,False,0
M0017,Crystal Palace,Matheus França de Oliveira,CM,MID,True,90
M0017,Crystal Palace,Cheick Doucouré,AM,MID,True,90
M0017,Crystal Palace,Jesurun Rak-Sakyi,RW,MID,False,0
M0017,Crystal Palace,Joél Drakes-Thomas,LW,MID,True,90
M0017,Crystal Palace,Jørgen Strand Larsen,ST,FWD,True,90
M0017,Crystal Palace,Jean-Philippe Mateta,RW,FWD,False,0
M0017,Crystal Palace,Eddie Nketiah,LW,FWD,False,0
M0017,Crystal Palace,Christantus Uche,ST,FWD,False,0
M0018,Fulham,Bernd Leno,GK,GK,False,0
M0018,Fulham,Benjamin Lecomte,GK,GK,True,90
M0018,Fulham,Alfie McNally,GK,GK,False,0
M0018,Fulham,Joachim Andersen,RB,DEF,True,90
M0018,Fulham,Antonee Robinson,CB,DEF,True,90
M0018,Fulham,Jorge Cuenca Barreno,CB,DEF,False,0
M0018,Fulham,Kenny Tete,LB,DEF,False,0
M0018,Fulham,Calvin Bassey,CB,DEF,True,90
M0018,Fulham,Timothy Castagne,RB,DEF,False,0
M0018,Fulham,Ryan Sessegnon,LB,DEF,True,90
M0018,Fulham,Alex Iwobi,DM,MID,False,0
M0018,Fulham,Emile Smith Rowe,CM,MID,True,90
M0018,Fulham,Kevin Santos Lopes de Macedo,AM,MID,False,0
M0018,Fulham,Oscar Bobb,RW,MID,True,90
M0018,Fulham,Sander Berge,LW,MID,True,90
M0018,Fulham,Tom Cairney,CM,MID,False,0
M0018,Fulham,Saša Lukić,AM,MID,True,90
M0018,Fulham,Josh King,DM,MID,False,0
M0018,Fulham,Harrison Reed,DM,MID,True,90
M0018,Fulham,Rodrigo Muniz Carvalho,ST,FWD,True,90
M0018,Fulham,Jonah Kusi-Asare,RW,FWD,False,0
M0018,Hull City,Dillon Phillips,GK,GK,False,0
M0018,Hull City,Jack Butland,GK,GK,False,0
M0018,Hull City,Harvey Cartwright,GK,GK,False,0
M0018,Hull City,Thimothée Lo-Tutala,GK,GK,True,90
M0018,Hull City,John Egan,RB,DEF,True,90
M0018,Hull City,Charlie Hughes,CB,DEF,True,90
M0018,Hull City,Semi Ajayi,CB,DEF,True,90
M0018,Hull City,Lewie Coyle,LB,DEF,False,0
M0018,Hull City,Cody Drameh,CB,DEF,False,0
M0018,Hull City,Ryan Giles,RB,DEF,False,0
M0018,Hull City,Matty Jacob,LB,DEF,False,0
M0018,Hull City,Cathal McCarthy,RB,DEF,False,0
M0018,Hull City,Paddy McNair,CB,DEF,True,90
M0018,Hull City,Matt Targett,CB,DEF,False,0
M0018,Hull City,Mohamed Belloumi,DM,MID,False,0
M0018,Hull City,Liam Millar,CM,MID,True,90
M0018,Hull City,Kieran Dowell,AM,MID,True,90
M0018,Hull City,Matt Crooks,RW,MID,True,90
M0018,Hull City,Regan Slater,LW,MID,True,90
M0018,Hull City,Eliot Matazo,CM,MID,False,0
M0018,Hull City,Abdülkadir Ömür,AM,MID,False,0
M0018,Hull City,Abu Kamara,DM,MID,False,0
M0018,Hull City,Óscar Zambrano,DM,MID,False,0
M0018,Hull City,David Akintola,CM,MID,False,0
M0018,Hull City,Darko Gyabi,AM,MID,False,0
M0018,Hull City,Hidemasa Morita,RW,MID,True,90
M0018,Hull City,Oli McBurnie,ST,FWD,False,0
M0018,Hull City,Enis Destan,RW,FWD,False,0
M0018,Hull City,Mason Burstow,LW,FWD,True,90
M0019,Hull City,Dillon Phillips,GK,GK,False,0
M0019,Hull City,Jack Butland,GK,GK,False,0
M0019,Hull City,Harvey Cartwright,GK,GK,False,0
M0019,Hull City,Thimothée Lo-Tutala,GK,GK,True,90
M0019,Hull City,John Egan,RB,DEF,False,0
M0019,Hull City,Charlie Hughes,CB,DEF,False,0
M0019,Hull City,Semi Ajayi,CB,DEF,False,0
M0019,Hull City,Lewie Coyle,LB,DEF,False,0
M0019,Hull City,Cody Drameh,CB,DEF,True,90
M0019,Hull City,Ryan Giles,RB,DEF,True,90
M0019,Hull City,Matty Jacob,LB,DEF,True,90
M0019,Hull City,Cathal McCarthy,RB,DEF,True,90
M0019,Hull City,Paddy McNair,CB,DEF,False,0
M0019,Hull City,Matt Targett,CB,DEF,False,0
M0019,Hull City,Mohamed Belloumi,DM,MID,True,90
M0019,Hull City,Liam Millar,CM,MID,False,0
M0019,Hull City,Kieran Dowell,AM,MID,True,90
M0019,Hull City,Matt Crooks,RW,MID,False,0
M0019,Hull City,Regan Slater,LW,MID,True,90
M0019,Hull City,Eliot Matazo,CM,MID,False,0
M0019,Hull City,Abdülkadir Ömür,AM,MID,False,0
M0019,Hull City,Abu Kamara,DM,MID,False,0
M0019,Hull City,Óscar Zambrano,DM,MID,True,90
M0019,Hull City,David Akintola,CM,MID,True,90
M0019,Hull City,Darko Gyabi,AM,MID,False,0
M0019,Hull City,Hidemasa Morita,RW,MID,False,0
M0019,Hull City,Oli McBurnie,ST,FWD,False,0
M0019,Hull City,Enis Destan,RW,FWD,False,0
M0019,Hull City,Mason Burstow,LW,FWD,True,90
M0019,Coventry City,Oliver Dovin,GK,GK,False,0
M0019,Coventry City,Ben Wilson,GK,GK,True,90
M0019,Coventry City,Bobby Thomas,RB,DEF,False,0
M0019,Coventry City,Liam Kitching,CB,DEF,False,0
M0019,Coventry City,Milan van Ewijk,CB,DEF,True,90
M0019,Coventry City,Jay Dasilva,LB,DEF,False,0
M0019,Coventry City,Kaine Kesler-Hayden,CB,DEF,True,90
M0019,Coventry City,Jake Bidwell,RB,DEF,False,0
M0019,Coventry City,Joel Latibeaudiere,LB,DEF,True,90
M0019,Coventry City,Luke Woolfenden,RB,DEF,True,90
M0019,Coventry City,Miguel Brau,CB,DEF,False,0
M0019,Coventry City,Aurèle Amenda,CB,DEF,False,0
M0019,Coventry City,Frank Onyeka,DM,MID,False,0
M0019,Coventry City,Jack Rudoni,CM,MID,False,0
M0019,Coventry City,Matt Grimes,AM,MID,False,0
M0019,Coventry City,Tatsuhiro Sakamoto,RW,MID,True,90
M0019,Coventry City,Ephron Mason-Clark,LW,MID,True,90
M0019,Coventry City,Josh Eccles,CM,MID,True,90
M0019,Coventry City,Victor Torp,AM,MID,True,90
M0019,Coventry City,George Shepherd,DM,MID,False,0
M0019,Coventry City,Loum Tchaouna,DM,MID,True,90
M0019,Coventry City,Raphael Borges Rodrigues,CM,MID,False,0
M0019,Coventry City,Kaine Andrews,AM,MID,False,0
M0019,Coventry City,Haji Wright,ST,FWD,False,0
M0019,Coventry City,Brandon Thomas-Asante,RW,FWD,True,90
M0019,Coventry City,Ellis Simms,LW,FWD,False,0
M0019,Coventry City,Jahnoah Markelo,ST,FWD,False,0
M0019,Coventry City,Norman Bassette,ST,FWD,False,0
M0020,Arsenal,David Raya Martín,GK,GK,False,0
M0020,Arsenal,Kepa Arrizabalaga Revuelta,GK,GK,True,90
M0020,Arsenal,Illan Meslier,GK,GK,False,0
M0020,Arsenal,Gabriel dos Santos Magalhães,RB,DEF,False,0
M0020,Arsenal,Jurriën Timber,CB,DEF,True,90
M0020,Arsenal,William Saliba,CB,DEF,False,0
M0020,Arsenal,Riccardo Calafiori,LB,DEF,True,90
M0020,Arsenal,Piero Hincapié,CB,DEF,False,0
M0020,Arsenal,Benjamin White,RB,DEF,True,90
M0020,Arsenal,Cristhian Mosquera,LB,DEF,True,90
M0020,Arsenal,Myles Lewis-Skelly,DM,MID,False,0
M0020,Arsenal,Bukayo Saka,CM,MID,False,0
M0020,Arsenal,Declan Rice,AM,MID,False,0
M0020,Arsenal,Eberechi Eze,RW,MID,False,0
M0020,Arsenal,Martin Ødegaard,LW,MID,False,0
M0020,Arsenal,Noni Madueke,CM,MID,True,90
M0020,Arsenal,Mikel Merino Zazón,AM,MID,False,0
M0020,Arsenal,Gabriel Martinelli Silva,DM,MID,True,90
M0020,Arsenal,Martín Zubimendi Ibáñez,DM,MID,True,90
M0020,Arsenal,Max Dowman,CM,MID,False,0
M0020,Arsenal,Christian Nørgaard,AM,MID,False,0
M0020,Arsenal,Ethan Nwaneri,RW,MID,True,90
M0020,Arsenal,Fábio Ferreira Vieira,LW,MID,True,90
M0020,Arsenal,Reiss Nelson,CM,MID,False,0
M0020,Arsenal,Christos Tzolis,AM,MID,False,0
M0020,Arsenal,Viktor Gyökeres,ST,FWD,False,0
M0020,Arsenal,Kai Havertz,RW,FWD,True,90
M0020,Arsenal,Gabriel Fernando de Jesus,LW,FWD,False,0
M0020,Spurs,Guglielmo Vicario,GK,GK,False,0
M0020,Spurs,Brandon Austin,GK,GK,True,90
M0020,Spurs,Antonín Kinský,GK,GK,False,0
M0020,Spurs,Martin Dubravka,GK,GK,False,0
M0020,Spurs,Jan Paul van Hecke,RB,DEF,True,90
M0020,Spurs,Marcos Senesi Barón,CB,DEF,False,0
M0020,Spurs,Pedro Porro Sauceda,CB,DEF,False,0
M0020,Spurs,Cristian Romero,LB,DEF,True,90
M0020,Spurs,Kevin Danso,CB,DEF,False,0
M0020,Spurs,Andrew Robertson,RB,DEF,False,0
M0020,Spurs,Micky van de Ven,LB,DEF,True,90
M0020,Spurs,Djed Spence,RB,DEF,False,0
M0020,Spurs,Destiny Udogie,CB,DEF,False,0
M0020,Spurs,Ashley Phillips,CB,DEF,False,0
M0020,Spurs,Ben Davies,LB,DEF,True,90
M0020,Spurs,Jun'ai Byfield,CB,DEF,False,0
M0020,Spurs,James Rowswell,RB,DEF,False,0
M0020,Spurs,João Victor de Souza Menezes,LB,DEF,False,0
M0020,Spurs,Sandro Tonali,DM,MID,False,0
M0020,Spurs,Mohammed Kudus,CM,MID,False,0
M0020,Spurs,Xavi Simons,AM,MID,False,0
M0020,Spurs,Mathys Tel,RW,MID,False,0
M0020,Spurs,James Maddison,LW,MID,True,90
M0020,Spurs,Rodrigo Bentancur,CM,MID,True,90
M0020,Spurs,Wilson Odobert,AM,MID,False,0
M0020,Spurs,Pape Matar Sarr,DM,MID,False,0
M0020,Spurs,Conor Gallagher,DM,MID,True,90
M0020,Spurs,Lucas Bergvall,CM,MID,False,0
M0020,Spurs,Dejan Kulusevski,AM,MID,True,90
M0020,Spurs,Archie Gray,RW,MID,False,0
M0020,Spurs,Mikey Moore,LW,MID,True,90
M0020,Spurs,Callum Olusesi,CM,MID,False,0
M0020,Spurs,Mateus Fernandes,AM,MID,False,0
M0020,Spurs,Dominic Solanke-Mitchell,ST,FWD,True,90
M0020,Spurs,Richarlison de Andrade,RW,FWD,False,0
M0020,Spurs,Dane Scarlett,LW,FWD,False,0
M0021,Brighton,Bart Verbruggen,GK,GK,False,0
M0021,Brighton,Carl Rushworth,GK,GK,False,0
M0021,Brighton,Jason Steele,GK,GK,True,90
M0021,Brighton,Ferdi Kadıoğlu,RB,DEF,False,0
M0021,Brighton,Olivier Boscagli,CB,DEF,False,0
M0021,Brighton,Maxim De Cuyper,CB,DEF,False,0
M0021,Brighton,Lewis Dunk,LB,DEF,False,0
M0021,Brighton,Diego Coppola,CB,DEF,False,0
M0021,Brighton,Igor Julio dos Santos de Paulo,RB,DEF,True,90
M0021,Brighton,João Pedro Loureiro da Costa,LB,DEF,True,90
M0021,Brighton,Michael Svoboda,RB,DEF,False,0
M0021,Brighton,Mats Wieffer,CB,DEF,True,90
M0021,Brighton,Pascal Struijk,CB,DEF,True,90
M0021,Brighton,Luka Vušković,LB,DEF,False,0
M0021,Brighton,Mitoma Kaoru,DM,MID,True,90
M0021,Brighton,Yankuba Minteh,CM,MID,True,90
M0021,Brighton,Jack Hinshelwood,AM,MID,False,0
M0021,Brighton,Pascal Groß,RW,MID,False,0
M0021,Brighton,Matt O'Riley,LW,MID,False,0
M0021,Brighton,Diego Gómez Amarilla,CM,MID,True,90
M0021,Brighton,Facundo Buonanotte,AM,MID,False,0
M0021,Brighton,Yasin Ayari,DM,MID,False,0
M0021,Brighton,Carlos Baleba,DM,MID,False,0
M0021,Brighton,Harry Howell,CM,MID,False,0
M0021,Brighton,Tom Watson,AM,MID,True,90
M0021,Brighton,Nehemiah Oriola,RW,MID,True,90
M0021,Brighton,Zadok Yohanna,LW,MID,False,0
M0021,Brighton,Georginio Rutter,ST,FWD,False,0
M0021,Brighton,Danny Welbeck,RW,FWD,False,0
M0021,Brighton,Stefanos Tzimas,LW,FWD,False,0
M0021,Brighton,Charalampos Kostoulas,ST,FWD,False,0
M0021,Brighton,Evan Ferguson,ST,FWD,True,90
M0021,Sunderland,Robin Roefs,GK,GK,False,0
M0021,Sunderland,Anthony Patterson,GK,GK,True,90
M0021,Sunderland,Melker Ellborg,GK,GK,False,0
M0021,Sunderland,Daniel Ballard,RB,DEF,False,0
M0021,Sunderland,Nordi Mukiele,CB,DEF,False,0
M0021,Sunderland,Trai Hume,CB,DEF,False,0
M0021,Sunderland,Omar Alderete,LB,DEF,True,90
M0021,Sunderland,Reinildo Mandava,CB,DEF,False,0
M0021,Sunderland,Jenson Seelt,RB,DEF,True,90
M0021,Sunderland,Leo Fuhr Hjelde,LB,DEF,True,90
M0021,Sunderland,Luke O'Nien,RB,DEF,False,0
M0021,Sunderland,Arthur Masuaku,CB,DEF,False,0
M0021,Sunderland,Thomas Meunier,CB,DEF,True,90
M0021,Sunderland,Enzo Le Fée,DM,MID,True,90
M0021,Sunderland,Habib Diarra,CM,MID,True,90
M0021,Sunderland,Granit Xhaka,AM,MID,False,0
M0021,Sunderland,Noah Sadiki,RW,MID,True,90
M0021,Sunderland,Simon Adingra,LW,MID,False,0
M0021,Sunderland,Romaine Mundle,CM,MID,True,90
M0021,Sunderland,Chris Rigg,AM,MID,False,0
M0021,Sunderland,Chemsdine Talbi,DM,MID,True,90
M0021,Sunderland,Djiamgone Jocelin Ta Bi,DM,MID,False,0
M0021,Sunderland,Nilson Angulo,CM,MID,False,0
M0021,Sunderland,Brian Brobbey,ST,FWD,True,90
M0021,Sunderland,Wilson Isidor,RW,FWD,False,0
M0022,Ipswich Town,Christian Walton,GK,GK,True,90
M0022,Ipswich Town,Alex Palmer,GK,GK,False,0
M0022,Ipswich Town,David Button,GK,GK,False,0
M0022,Ipswich Town,Kayne van Oevelen,GK,GK,False,0
M0022,Ipswich Town,Kjell Scherpen,GK,GK,False,0
M0022,Ipswich Town,Issa Diop,RB,DEF,False,0
M0022,Ipswich Town,Cédric Kipré,CB,DEF,True,90
M0022,Ipswich Town,Dara O'Shea,CB,DEF,True,90
M0022,Ipswich Town,Leif Davis,LB,DEF,False,0
M0022,Ipswich Town,Jacob Greaves,CB,DEF,True,90
M0022,Ipswich Town,Ben Johnson,RB,DEF,True,90
M0022,Ipswich Town,Darnell Furlong,LB,DEF,False,0
M0022,Ipswich Town,Marcelino Núñez,DM,MID,False,0
M0022,Ipswich Town,Azor Matusiwa,CM,MID,False,0
M0022,Ipswich Town,Wes Burns,AM,MID,False,0
M0022,Ipswich Town,Jack Taylor,RW,MID,True,90
M0022,Ipswich Town,Jack Clarke,LW,MID,False,0
M0022,Ipswich Town,Chiedozie Ogbene,CM,MID,False,0
M0022,Ipswich Town,Abdul Fatawu,AM,MID,True,90
M0022,Ipswich Town,Jaden Philogene,DM,MID,False,0
M0022,Ipswich Town,Sam Szmodics,DM,MID,True,90
M0022,Ipswich Town,Kasey McAteer,CM,MID,True,90
M0022,Ipswich Town,Anis Mehmeti,AM,MID,False,0
M0022,Ipswich Town,Daizen Maeda,RW,MID,True,90
M0022,Ipswich Town,Emersonn Correia da Silva,ST,FWD,True,90
M0022,Ipswich Town,George Hirst,RW,FWD,False,0
M0022,Ipswich Town,Chuba Akpom,LW,FWD,False,0
M0022,Ipswich Town,Sindre Walle Egeli,ST,FWD,False,0
M0022,Ipswich Town,Ali Al-Hamadi,ST,FWD,False,0
M0022,Chelsea,Robert Lynch Sánchez,GK,GK,False,0
M0022,Chelsea,Filip Jörgensen,GK,GK,True,90
M0022,Chelsea,Mike Penders,GK,GK,False,0
M0022,Chelsea,Reece James,RB,DEF,False,0
M0022,Chelsea,Trevoh Chalobah,CB,DEF,False,0
M0022,Chelsea,Malo Gusto,CB,DEF,True,90
M0022,Chelsea,Wesley Fofana,LB,DEF,False,0
M0022,Chelsea,Benoît Badiashile Mukinayi,CB,DEF,True,90
M0022,Chelsea,Tosin Adarabioyo,RB,DEF,False,0
M0022,Chelsea,Jorrel Hato,LB,DEF,True,90
M0022,Chelsea,Levi Samuels Colwill,RB,DEF,True,90
M0022,Chelsea,Mamadou Sarr,CB,DEF,False,0
M0022,Chelsea,Josh Acheampong,CB,DEF,False,0
M0022,Chelsea,Marco Palestra,LB,DEF,False,0
M0022,Chelsea,Axel Disasi,CB,DEF,False,0
M0022,Chelsea,Aaron Anselmino,RB,DEF,False,0
M0022,Chelsea,Morgan Rogers,DM,MID,True,90
M0022,Chelsea,Cole Palmer,CM,MID,False,0
M0022,Chelsea,Enzo Fernández,AM,MID,True,90
M0022,Chelsea,Pedro Lomba Neto,RW,MID,True,90
M0022,Chelsea,Estêvão Almeida de Oliveira Gonçalves,LW,MID,True,90
M0022,Chelsea,Jamie Bynoe-Gittens,CM,MID,False,0
M0022,Chelsea,Moisés Caicedo Corozo,AM,MID,False,0
M0022,Chelsea,Roméo Lavia,DM,MID,True,90
M0022,Chelsea,Dário Luís Essugo,DM,MID,False,0
M0022,Chelsea,Geovany Quenda,CM,MID,False,0
M0022,Chelsea,João Pedro Junqueira de Jesus,ST,FWD,False,0
M0022,Chelsea,Nicolas Jackson,RW,FWD,True,90
M0022,Chelsea,Liam Delap,LW,FWD,False,0
M0022,Chelsea,Marc Guiu Paz,ST,FWD,False,0
M0022,Chelsea,Shumaira Mheuka,ST,FWD,False,0
M0022,Chelsea,Emmanuel Emegha,RW,FWD,False,0
M0023,Crystal Palace,Dean Henderson,GK,GK,False,0
M0023,Crystal Palace,Walter Benítez,GK,GK,False,0
M0023,Crystal Palace,Remi Matthews,GK,GK,True,90
M0023,Crystal Palace,Maxence Lacroix,RB,DEF,False,0
M0023,Crystal Palace,Daniel Muñoz Mejía,CB,DEF,True,90
M0023,Crystal Palace,Chris Richards,CB,DEF,True,90
M0023,Crystal Palace,Jaydee Canvot,LB,DEF,False,0
M0023,Crystal Palace,Tyrick Mitchell,CB,DEF,True,90
M0023,Crystal Palace,Borna Sosa,RB,DEF,True,90
M0023,Crystal Palace,Chadi Riad Dnanou,LB,DEF,False,0
M0023,Crystal Palace,Oscar Mingueza,RB,DEF,False,0
M0023,Crystal Palace,Rio Cardines,CB,DEF,False,0
M0023,Crystal Palace,Ismaïla Sarr,DM,MID,False,0
M0023,Crystal Palace,Brennan Johnson,CM,MID,True,90
M0023,Crystal Palace,Adam Wharton,AM,MID,False,0
M0023,Crystal Palace,Yéremy Pino Santos,RW,MID,True,90
M0023,Crystal Palace,Will Hughes,LW,MID,False,0
M0023,Crystal Palace,Jefferson Lerma Solís,CM,MID,False,0
M0023,Crystal Palace,Daichi Kamada,AM,MID,True,90
M0023,Crystal Palace,Justin Devenny,DM,MID,True,90
M0023,Crystal Palace,Romain Esse,DM,MID,False,0
M0023,Crystal Palace,Matheus França de Oliveira,CM,MID,False,0
M0023,Crystal Palace,Cheick Doucouré,AM,MID,True,90
M0023,Crystal Palace,Jesurun Rak-Sakyi,RW,MID,False,0
M0023,Crystal Palace,Joél Drakes-Thomas,LW,MID,False,0
M0023,Crystal Palace,Jørgen Strand Larsen,ST,FWD,False,0
M0023,Crystal Palace,Jean-Philippe Mateta,RW,FWD,False,0
M0023,Crystal Palace,Eddie Nketiah,LW,FWD,False,0
M0023,Crystal Palace,Christantus Uche,ST,FWD,True,90
M0023,Ipswich Town,Christian Walton,GK,GK,False,0
M0023,Ipswich Town,Alex Palmer,GK,GK,False,0
M0023,Ipswich Town,David Button,GK,GK,False,0
M0023,Ipswich Town,Kayne van Oevelen,GK,GK,False,0
M0023,Ipswich Town,Kjell Scherpen,GK,GK,True,90
M0023,Ipswich Town,Issa Diop,RB,DEF,False,0
M0023,Ipswich Town,Cédric Kipré,CB,DEF,True,90
M0023,Ipswich Town,Dara O'Shea,CB,DEF,True,90
M0023,Ipswich Town,Leif Davis,LB,DEF,True,90
M0023,Ipswich Town,Jacob Greaves,CB,DEF,False,0
M0023,Ipswich Town,Ben Johnson,RB,DEF,True,90
M0023,Ipswich Town,Darnell Furlong,LB,DEF,False,0
M0023,Ipswich Town,Marcelino Núñez,DM,MID,True,90
M0023,Ipswich Town,Azor Matusiwa,CM,MID,False,0
M0023,Ipswich Town,Wes Burns,AM,MID,False,0
M0023,Ipswich Town,Jack Taylor,RW,MID,False,0
M0023,Ipswich Town,Jack Clarke,LW,MID,False,0
M0023,Ipswich Town,Chiedozie Ogbene,CM,MID,False,0
M0023,Ipswich Town,Abdul Fatawu,AM,MID,True,90
M0023,Ipswich Town,Jaden Philogene,DM,MID,False,0
M0023,Ipswich Town,Sam Szmodics,DM,MID,True,90
M0023,Ipswich Town,Kasey McAteer,CM,MID,False,0
M0023,Ipswich Town,Anis Mehmeti,AM,MID,True,90
M0023,Ipswich Town,Daizen Maeda,RW,MID,True,90
M0023,Ipswich Town,Emersonn Correia da Silva,ST,FWD,False,0
M0023,Ipswich Town,George Hirst,RW,FWD,False,0
M0023,Ipswich Town,Chuba Akpom,LW,FWD,False,0
M0023,Ipswich Town,Sindre Walle Egeli,ST,FWD,True,90
M0023,Ipswich Town,Ali Al-Hamadi,ST,FWD,False,0
M0024,Arsenal,David Raya Martín,GK,GK,True,90
M0024,Arsenal,Kepa Arrizabalaga Revuelta,GK,GK,False,0
M0024,Arsenal,Illan Meslier,GK,GK,False,0
M0024,Arsenal,Gabriel dos Santos Magalhães,RB,DEF,True,90
M0024,Arsenal,Jurriën Timber,CB,DEF,False,0
M0024,Arsenal,William Saliba,CB,DEF,False,0
M0024,Arsenal,Riccardo Calafiori,LB,DEF,False,0
M0024,Arsenal,Piero Hincapié,CB,DEF,True,90
M0024,Arsenal,Benjamin White,RB,DEF,True,90
M0024,Arsenal,Cristhian Mosquera,LB,DEF,True,90
M0024,Arsenal,Myles Lewis-Skelly,DM,MID,False,0
M0024,Arsenal,Bukayo Saka,CM,MID,True,90
M0024,Arsenal,Declan Rice,AM,MID,False,0
M0024,Arsenal,Eberechi Eze,RW,MID,False,0
M0024,Arsenal,Martin Ødegaard,LW,MID,False,0
M0024,Arsenal,Noni Madueke,CM,MID,False,0
M0024,Arsenal,Mikel Merino Zazón,AM,MID,False,0
M0024,Arsenal,Gabriel Martinelli Silva,DM,MID,False,0
M0024,Arsenal,Martín Zubimendi Ibáñez,DM,MID,False,0
M0024,Arsenal,Max Dowman,CM,MID,True,90
M0024,Arsenal,Christian Nørgaard,AM,MID,False,0
M0024,Arsenal,Ethan Nwaneri,RW,MID,False,0
M0024,Arsenal,Fábio Ferreira Vieira,LW,MID,True,90
M0024,Arsenal,Reiss Nelson,CM,MID,True,90
M0024,Arsenal,Christos Tzolis,AM,MID,True,90
M0024,Arsenal,Viktor Gyökeres,ST,FWD,False,0
M0024,Arsenal,Kai Havertz,RW,FWD,True,90
M0024,Arsenal,Gabriel Fernando de Jesus,LW,FWD,False,0
M0024,Hull City,Dillon Phillips,GK,GK,True,90
M0024,Hull City,Jack Butland,GK,GK,False,0
M0024,Hull City,Harvey Cartwright,GK,GK,False,0
M0024,Hull City,Thimothée Lo-Tutala,GK,GK,False,0
M0024,Hull City,John Egan,RB,DEF,False,0
M0024,Hull City,Charlie Hughes,CB,DEF,False,0
M0024,Hull City,Semi Ajayi,CB,DEF,True,90
M0024,Hull City,Lewie Coyle,LB,DEF,True,90
M0024,Hull City,Cody Drameh,CB,DEF,False,0
M0024,Hull City,Ryan Giles,RB,DEF,False,0
M0024,Hull City,Matty Jacob,LB,DEF,True,90
M0024,Hull City,Cathal McCarthy,RB,DEF,False,0
M0024,Hull City,Paddy McNair,CB,DEF,False,0
M0024,Hull City,Matt Targett,CB,DEF,True,90
M0024,Hull City,Mohamed Belloumi,DM,MID,True,90
M0024,Hull City,Liam Millar,CM,MID,True,90
M0024,Hull City,Kieran Dowell,AM,MID,False,0
M0024,Hull City,Matt Crooks,RW,MID,False,0
M0024,Hull City,Regan Slater,LW,MID,True,90
M0024,Hull City,Eliot Matazo,CM,MID,False,0
M0024,Hull City,Abdülkadir Ömür,AM,MID,True,90
M0024,Hull City,Abu Kamara,DM,MID,True,90
M0024,Hull City,Óscar Zambrano,DM,MID,False,0
M0024,Hull City,David Akintola,CM,MID,False,0
M0024,Hull City,Darko Gyabi,AM,MID,False,0
M0024,Hull City,Hidemasa Morita,RW,MID,False,0
M0024,Hull City,Oli McBurnie,ST,FWD,False,0
M0024,Hull City,Enis Destan,RW,FWD,True,90
M0024,Hull City,Mason Burstow,LW,FWD,False,0
M0025,Nott'm Forest,Matz Sels,GK,GK,True,90
M0025,Nott'm Forest,John Victor Maciel Furtado,GK,GK,False,0
M0025,Nott'm Forest,Neco Williams,RB,DEF,False,0
M0025,Nott'm Forest,Felipe Rodrigues da Silva,CB,DEF,False,0
M0025,Nott'm Forest,Nikola Milenković,CB,DEF,False,0
M0025,Nott'm Forest,Murillo Costa dos Santos,LB,DEF,True,90
M0025,Nott'm Forest,Ola Aina,CB,DEF,False,0
M0025,Nott'm Forest,Jair Paula da Cunha Filho,RB,DEF,False,0
M0025,Nott'm Forest,Nicolò Savona,LB,DEF,True,90
M0025,Nott'm Forest,Omar Richards,RB,DEF,True,90
M0025,Nott'm Forest,Zach Abbott,CB,DEF,True,90
M0025,Nott'm Forest,Luca Netz,CB,DEF,False,0
M0025,Nott'm Forest,Tyler Bindon,LB,DEF,False,0
M0025,Nott'm Forest,Morgan Gibbs-White,DM,MID,False,0
M0025,Nott'm Forest,Callum Hudson-Odoi,CM,MID,True,90
M0025,Nott'm Forest,Dan Ndoye,AM,MID,False,0
M0025,Nott'm Forest,Omari Hutchinson,RW,MID,False,0
M0025,Nott'm Forest,Dilane Bakwa,LW,MID,True,90
M0025,Nott'm Forest,James McAtee,CM,MID,True,90
M0025,Nott'm Forest,Nicolás Domínguez,AM,MID,False,0
M0025,Nott'm Forest,Ibrahim Sangaré,DM,MID,False,0
